row,tier,tier_reason,business_name,display_name,city,state,email,website,phone,rating,review_count,closed_days,open_days_count,signal_used,subject,first_line,spam_flags
87,A,email domain matches clinic website,Glow Medispa,Glow,Seattle,WA,info@glowspaseattle.com,https://glowspaseattle.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile&utm_content=west_seattle,(206) 228-7281,4.9,189,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 189 reviewers are scrolling.",
88,A,email domain matches clinic website,Glow Medspa Houston,Glow Medspa Houston,Houston,TX,contact@glowmedspa.com,https://glowmedspa.com/laser-treatments-med-spa-services-in-houston-tx/,(346) 478-7600,4.7,422,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.7 across 422 reviews, and the calendar still shows Sunday dark.",
89,B,"free provider, real but likely personal",glowU Med Spa,glowU,Boca Raton,FL,glowumedspa@gmail.com,https://glowumedspa.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=profile-website,(561) 896-1156,4.9,100,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Boca Raton.,
90,A,email domain matches clinic website,Green Relief Health,Green Relief Health,Baltimore,MD,info@greenreliefmd.com,https://greenreliefmd.com/,(410) 368-0420,4.9,278,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 278 reviewers are scrolling.",
91,A,email domain matches clinic website,Grey Aesthetics,Grey Aesthetics,Newport Beach,CA,info@greyaestheticsoc.com,https://greyaestheticsoc.com/,(949) 418-7495,4.8,126,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
92,A,email domain matches clinic website,HALO Beverly Hills - Plastic Surgery & MedSpa,HALO Beverly Hills,Beverly Hills,CA,concierge@halobeverlyhills.com,https://www.halobeverlyhills.com/,(310) 772-0755,4.9,154,Sunday,6,weekend_gap_high_demand,sunday calls,"154 Google reviews at 4.9 says the demand around Beverly Hills is already there, and the listing has you closed Sundays.",
93,A,email domain matches clinic website,Hayes Valley Medical Esthetics - Cow Hollow/Marina,Hayes Valley Medical Esthetics,San Francisco,CA,sf@hayesvalleymed.com,https://hayesvalleymed.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB,(415) 286-9369,4.9,176,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 176 reviewers are scrolling.",
94,A,email domain matches clinic website,Heyday Skincare Rittenhouse,Heyday Skincare Rittenhouse,Philadelphia,PA,hello@heydayskincare.com,https://www.heydayskincare.com/,(267) 518-8400,4.8,226,,7,rating_floor,front desk,4.8 on Google in Philadelphia is a hard number to hold.,
95,A,email domain matches clinic website,Hjem Aesthetics,Hjem Aesthetics,Minneapolis,MN,erin@hjemaesthetics.com,http://www.hjemaesthetics.com/,(763) 353-3616,5.0,137,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
96,A,email domain matches clinic website,Honolulu Spa And Wellness - Oahu,Honolulu Spa And Wellness,Honolulu,HI,aloha@honoluluspaandwellness.com,https://honoluluspaandwellness.com/?utm_source=google_profile&utm_campaign=localo&utm_medium=mainlink,(808) 232-5626,4.9,687,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 687 reviewers are scrolling.",
97,A,email domain matches clinic website,Idan Med Spa,Idan,San Francisco,CA,info@idanmedspa.com,https://www.idanmedspa.com/,(628) 222-7522,4.9,325,,7,high_volume_phone_load,front desk,325 reviews is real volume for a single location.,
98,A,email domain matches clinic website,Injection Perfection Medical Spa,Injection Perfection,Boca Raton,FL,info@injection-perfection.com,https://www.injection-perfection.com/?utm_source=GBP&utm_medium=organic&utm_campaign=office,(561) 266-4150,5.0,197,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"197 Google reviews at 5.0 says the demand around Boca Raton is already there, and the listing has you closed Sundays.",
99,A,email domain matches clinic website,Innova MedSpa,Innova,Phoenix,AZ,info@inmedspa.com,http://www.inmedspa.com/,(602) 973-1774,5.0,207,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 207 reviewers are scrolling.",
100,C,"corporate domain does not match website, verify before send",InVein Aesthetics,InVein Aesthetics,Baltimore,MD,shawnta@inveinspa.com,https://inveinaestheticsbaltimore.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,(443) 457-9794,4.9,164,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 164 reviews, and the calendar still shows Sunday dark.",
101,A,email domain matches clinic website,J&P Wellness and aesthetic,J&P Wellness and aesthetic,West Palm Beach,FL,info@jpwellnessandaesthetics.com,https://jpwellnessandaesthetics.com/,(954) 635-0431,4.9,184,Sunday,6,weekend_gap_high_demand,sunday calls,"184 Google reviews at 4.9 says the demand around West Palm Beach is already there, and the listing has you closed Sundays.",
102,SUPPRESS,"scraper placeholder, would hard bounce",Jeune Aesthetics,Jeune Aesthetics,Miami,FL,user@domain.com,https://www.jeunemiami.com/,(305) 501-0212,5.0,127,Saturday;Sunday,5,,,,
103,A,email domain matches clinic website,Jiva Med Spa Boca Raton,Jiva Med Spa Boca Raton,Boca Raton,FL,info@jivamedspa.com,https://jivamedspa.com/,(561) 933-5355,4.8,159,Sunday,6,weekend_gap_high_demand,sunday calls,"4.8 across 159 reviews, and the calendar still shows Sunday dark.",
104,SUPPRESS,duplicate of row 103 (multi-location chain),Jiva Med Spa Columbus,Jiva Med Spa Columbus,Columbus,OH,info@jivamedspa.com,https://jivamedspa.com/?utm_source=google&utm_medium=organic&utm_term=gmb&utm_campaign=columbus,(614) 421-7546,4.6,1122,Saturday;Sunday,5,,,,
105,A,email domain matches clinic website,Juvly Aesthetics,Juvly Aesthetics,Columbus,OH,info@juvly.com,https://www.juvly.com/?y_source=1_MTAwNDg3OTYzNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,(614) 500-7000,4.6,277,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 277 reviewers are scrolling.",
106,A,email domain matches clinic website,La Miel Aesthetics,La Miel Aesthetics,Raleigh,NC,lamiel@lamielaesthetics.com,https://lamielaesthetics.com/?utm_source=GBP,(919) 887-8666,4.9,140,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
107,A,email domain matches clinic website,Le Spa Medical Spa,Le Spa,Portland,OR,info@lespamedicalspa.com,https://lespamedicalspa.com/,(503) 567-1032,4.9,153,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"153 Google reviews at 4.9 says the demand around Portland is already there, and the listing has you closed Sundays.",
108,A,email domain matches clinic website,Lecada Medical Artistry,Lecada Medical Artistry,Tampa,FL,info@lecadatampa.com,http://www.lecadatampa.com/?utm_source=gbp,(813) 874-2332,4.7,480,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 480 reviewers are scrolling.",
109,C,"corporate domain does not match website, verify before send",Lemmon Avenue Plastic Surgery and Laser Center,Lemmon Avenue Plastic Surgery and Laser Center,Dallas,TX,info@lemmonavenuedallas.com,http://www.lemmonavenueplasticsurgery.com/,(214) 702-0707,4.9,456,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 456 reviews, and the calendar still shows Sunday dark.",
110,SUPPRESS,"scraper placeholder, would hard bounce",Look Lab Med Spa,Look Lab,Denver,CO,name@domain.com,https://looklab.com/,(720) 995-5665,5.0,1265,Monday;Sunday,5,,,,
111,SUPPRESS,"scraper placeholder, would hard bounce",Look Lab Med Spa,Look Lab,St Louis,MO,name@domain.com,https://looklab.com/,(314) 886-5665,5.0,1478,Sunday,6,,,,
112,SUPPRESS,"scraper placeholder, would hard bounce",Look Lab Med Spa | Arcadia,Look Lab Med Spa | Arcadia,Phoenix,AZ,name@domain.com,https://looklab.com/,(602) 854-5665,5.0,1465,Sunday,6,,,,
113,SUPPRESS,"scraper placeholder, would hard bounce",Look Lab Med Spa | Scottsdale,Look Lab Med Spa | Scottsdale,Scottsdale,AZ,name@domain.com,https://looklab.com/,(480) 992-5665,5.0,1025,Sunday,6,,,,
114,A,email domain matches clinic website,Lounge Aesthetics,Lounge Aesthetics,Boston,MA,info@loungeaesthetics.com,https://loungeaesthetics.com/,(774) 260-0843,4.9,126,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Lounge Aesthetics dark both weekend days.,
115,A,email domain matches clinic website,Luminescence Aesthetics Buffalo,Luminescence Aesthetics Buffalo,Washington,DC,hello@luminescence-aesthetics.com,https://www.luminescence-aesthetics.com/,(716) 800-1916,5.0,788,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"5.0 across 788 reviews, and the calendar still shows Sunday dark.",
116,A,email domain matches clinic website,Lux Aesthetics,Lux Aesthetics,Seattle,WA,info@luxaestheticsseattle.com,https://www.luxaestheticsseattle.com/,(425) 331-9092,5.0,262,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"262 Google reviews at 5.0 says the demand around Seattle is already there, and the listing has you closed Sundays.",
117,C,"corporate domain does not match website, verify before send",LUX MedSpa Brickell,LUX MedSpa Brickell,Miami,FL,info@medspalux.com,https://www.luxmedspabrickell.com/,(305) 988-9388,5.0,2327,,7,high_volume_phone_load,front desk,5.0 across 2327 reviews suggests the phone rarely stops.,
118,A,email domain matches clinic website,LYEV Beverly Hills- Medical Spa,LYEV Beverly Hills,Beverly Hills,CA,info@lyevbeverlyhills.com,http://www.lyevbeverlyhills.com/,(310) 601-7400,4.9,221,,7,rating_floor,front desk,4.9 on Google in Beverly Hills is a hard number to hold.,
119,A,email domain matches clinic website,M2 Medical Spa and Wellness,M2 Medical Spa and Wellness,Charlotte,NC,info@m2medicalspaandwellness.com,http://www.m2medicalspaandwellness.com/,(704) 243-9720,4.8,227,Wednesday;Sunday,5,weekend_gap_high_demand,sunday calls,"227 Google reviews at 4.8 says the demand around Charlotte is already there, and the listing has you closed Sundays.",
120,A,email domain matches clinic website,Manhattan Medspa,Manhattan,New York,NY,info@manhattan-medspa.com,https://www.manhattan-medspa.com/,(212) 729-5797,4.5,136,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Manhattan dark both weekend days.,
121,A,email domain matches clinic website,Maven Medi Spa,Maven,Beverly Hills,CA,info@mavenmedispa.com,https://mavenmedispa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(310) 601-8606,4.9,106,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
122,A,email domain matches clinic website,MDW Aesthetics Miami,MDW Aesthetics Miami,Miami,FL,brickell@mdwaesthetics.com,https://www.mdwaesthetics.com/,(305) 995-5439,4.9,212,Sunday,6,weekend_gap_high_demand,sunday calls,"212 Google reviews at 4.9 says the demand around Miami is already there, and the listing has you closed Sundays.",
123,A,email domain matches clinic website,Med Aesthetics Miami,Med Aesthetics Miami,Miami,FL,info@medaestheticsmiami.com,https://medaestheticsmiami.com/?utm_source=google&utm_medium=organic&utm_content=gables&utm_campaign=gmb,(305) 356-7402,4.8,436,,7,high_volume_phone_load,front desk,4.8 across 436 reviews suggests the phone rarely stops.,
124,A,email domain matches clinic website,"MED.ish Laser Spa and WeightLoss:Charlotte's #1 Medspa for WeightLoss, GLPs, Laser Hair Removal, Botox, Liquid Lipo","MED.ish Laser Spa and WeightLoss:Charlotte's #1 Medspa for WeightLoss, GLPs, Laser Hair Removal, Botox, Liquid Lipo",Charlotte,NC,info@medishspa.com,https://www.medishspa.com/,(704) 910-5865,5.0,155,Tuesday;Sunday,5,weekend_gap_high_demand,sunday calls,"5.0 across 155 reviews, and the calendar still shows Sunday dark.",
125,A,email domain matches clinic website,Mederna Aesthetic & Wellness Medical Center,Mederna Aesthetic & Wellness Medical Center,Houston,TX,info@medernaofficial.com,https://medernaofficial.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(832) 272-0401,4.9,240,Sunday,6,weekend_gap_high_demand,sunday calls,"240 Google reviews at 4.9 says the demand around Houston is already there, and the listing has you closed Sundays.",
126,B,"free provider, real but likely personal",Medical Cosmetic Liposuction Washington,Cosmetic Liposuction Washington,Washington,DC,mcelaser@gmail.com,http://www.medicalcosmetic.org/,(202) 621-8675,4.5,239,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 239 reviewers are scrolling.",
127,C,"corporate domain does not match website, verify before send",Metropolis Dermatology | DTLA,Metropolis Dermatology | DTLA,Salt Lake City,UT,concierge@metropolisderm.com,https://metropolisdermatology.com/downtown-location/,(213) 319-3339,4.8,414,Sunday,6,weekend_gap_high_demand,sunday calls,"4.8 across 414 reviews, and the calendar still shows Sunday dark.",
128,A,email domain matches clinic website,Miami Skin Spa Aesthetics & Wellness,Miami Skin Spa Aesthetics & Wellness,Miami,FL,info@miamiskinspa.com,https://www.miamiskinspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_id=gbp_location_Brickell&utm_content=website_link,(305) 557-1615,4.8,157,Thursday;Saturday;Sunday,4,weekend_gap_high_demand,sunday calls,"157 Google reviews at 4.8 says the demand around Miami is already there, and the listing has you closed Sundays.",
129,A,email domain matches clinic website,Michigan Advanced Aesthetics,Michigan Advanced Aesthetics,Detroit,MI,laura@michiganadvancedaesthetics.com,http://www.michiganadvancedaesthetics.com/,(248) 542-3700,4.9,388,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 388 reviewers are scrolling.",
130,C,"corporate domain does not match website, verify before send",Miliv Med Spa & Facials,Miliv Med Spa & Facials,Houston,TX,support@organicbsi.com,https://milivmed-spa.com/,(713) 585-0715,4.8,532,Saturday,6,high_volume_phone_load,front desk,532 reviews is real volume for a single location.,
131,A,email domain matches clinic website,Minneapolis Anti-Aging & Skin Clinic,Minneapolis Anti-Aging & Skin Clinic,Minneapolis,MN,kelleyp@mplsskin.com,https://mplsskin.com/,(763) 540-1837,4.7,113,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Minneapolis.,
132,A,email domain matches clinic website,Model Citizen MedSpa,Model Citizen,Fort Lauderdale,FL,medspa@modelcitizenfl.com,https://www.modelcitizenfl.com/,(954) 533-2561,4.9,175,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 175 reviewers are scrolling.",
133,SUPPRESS,"scraper placeholder, would hard bounce",Modern Med | STL Med Spa | Aesthetics & Wellness,Modern Med | STL Med Spa | Aesthetics & Wellness,St Louis,MO,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,http://www.modernmedstl.com/,(314) 328-4237,4.9,496,Sunday,6,,,,
134,A,email domain matches clinic website,Modern SLC by Manor,Modern SLC by Manor,Salt Lake City,UT,info@modernslc.com,https://modernslc.com/?utm_source=gbp-brand&utm_medium=organic&utm_campaign=local+search&utm_content=website+click,(801) 516-8884,5.0,867,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"867 Google reviews at 5.0 says the demand around Salt Lake City is already there, and the listing has you closed Sundays.",
135,A,email domain matches clinic website,Monaco MedSpa,Monaco,Miami,FL,officemanager@monacomedspa.com,https://www.monacomedspa.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,(786) 536-6117,5.0,151,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 151 reviewers are scrolling.",
136,A,email domain matches clinic website,Moon Valley Med Spa,Moon Valley,Phoenix,AZ,info@moonvalleymedspa.com,https://moonvalleymedspa.com/,(602) 391-8889,4.9,159,Sunday,6,weekend_gap_high_demand,sunday calls,"4.9 across 159 reviews, and the calendar still shows Sunday dark.",
